Guide1,Guide2,Library read counts,Rep1,Rep2,Gene1,Gene2
BBX-KO-3,DIMT1-KO-2,67,370,249,BBX,DIMT1
BBX-KO-3,DIMT1-KO-3,47,31,25,BBX,DIMT1
BBX-KO-3,DIMT1-KO-4,135,31,21,BBX,DIMT1
BBX-KO-3,EFTUD2-KO-1,59,1,13,BBX,EFTUD2
BBX-KO-3,EFTUD2-KO-2,70,343,297,BBX,EFTUD2
BBX-KO-3,EFTUD2-KO-3,59,3,2,BBX,EFTUD2
BBX-KO-3,EFTUD2-KO-4,50,0,27,BBX,EFTUD2
BBX-KO-3,EIF3B-KO-1,72,84,89,BBX,EIF3B
BBX-KO-3,EIF3B-KO-2,83,3,50,BBX,EIF3B
BBX-KO-3,EIF3B-KO-3,65,0,0,BBX,EIF3B
BBX-KO-3,EIF3B-KO-4,54,2,70,BBX,EIF3B
BBX-KO-3,FRYL-KO-1,40,62,199,BBX,FRYL
BBX-KO-3,FRYL-KO-2,52,422,238,BBX,FRYL
BBX-KO-3,FRYL-KO-3,46,176,248,BBX,FRYL
BBX-KO-3,FRYL-KO-4,32,336,172,BBX,FRYL
BBX-KO-3,IARS-KO-1,37,0,15,BBX,IARS
BBX-KO-3,IARS-KO-2,29,3,7,BBX,IARS
BBX-KO-3,IARS-KO-3,27,22,18,BBX,IARS
BBX-KO-3,IARS-KO-4,46,39,0,BBX,IARS
BBX-KO-3,KEAP1-KO-1,51,440,186,BBX,KEAP1
BBX-KO-3,KEAP1-KO-2,56,14,41,BBX,KEAP1
BBX-KO-3,KEAP1-KO-3,73,406,522,BBX,KEAP1
BBX-KO-3,KEAP1-KO-4,50,207,151,BBX,KEAP1
BBX-KO-3,KIRREL-KO-1,48,381,252,BBX,KIRREL
BBX-KO-3,KIRREL-KO-2,32,123,7,BBX,KIRREL
BBX-KO-3,KIRREL-KO-3,115,646,762,BBX,KIRREL
BBX-KO-3,KIRREL-KO-4,71,443,406,BBX,KIRREL
BBX-KO-3,NARS-KO-1,50,14,2,BBX,NARS
BBX-KO-3,NARS-KO-2,32,0,28,BBX,NARS
BBX-KO-3,NARS-KO-3,68,9,2,BBX,NARS
BBX-KO-3,NARS-KO-4,42,54,30,BBX,NARS
BBX-KO-3,NCL-KO-1,45,5,7,BBX,NCL
BBX-KO-3,NCL-KO-2,51,57,103,BBX,NCL
BBX-KO-3,NCL-KO-3,38,2,2,BBX,NCL
BBX-KO-3,NCL-KO-4,33,0,33,BBX,NCL
BBX-KO-3,NF2-KO-1,37,187,379,BBX,NF2
BBX-KO-3,NF2-KO-2,48,960,498,BBX,NF2
BBX-KO-3,NF2-KO-3,65,440,375,BBX,NF2
BBX-KO-3,NF2-KO-4,59,562,838,BBX,NF2
BBX-KO-3,NHT-KO-20,18,73,10,BBX,NHT
BBX-KO-3,NHT-KO-25,75,1026,748,BBX,NHT
BBX-KO-3,NHT-KO-8,13,288,112,BBX,NHT
BBX-KO-3,NHT-KO-9,89,537,214,BBX,NHT
BBX-KO-3,NHT-KO-26,55,87,66,BBX,NHT
BBX-KO-3,NHT-KO-41,86,369,297,BBX,NHT
BBX-KO-3,NHT-KO-44,110,753,460,BBX,NHT
BBX-KO-3,NHT-KO-149,81,925,707,BBX,NHT
BBX-KO-3,NHT-KO-5,33,343,271,BBX,NHT
BBX-KO-3,NHT-KO-148,68,371,309,BBX,NHT
BBX-KO-3,NHT-KO-16,62,572,741,BBX,NHT
BBX-KO-3,NHT-KO-156,34,158,108,BBX,NHT
BBX-KO-3,NHT-KO-4,34,189,112,BBX,NHT
BBX-KO-3,NHT-KO-128,61,492,342,BBX,NHT
BBX-KO-3,NHT-KO-19,69,333,357,BBX,NHT
BBX-KO-3,NHT-KO-152,63,282,274,BBX,NHT
BBX-KO-3,NHT-KO-137,58,891,543,BBX,NHT
BBX-KO-3,NHT-KO-38,78,384,520,BBX,NHT
BBX-KO-3,NHT-KO-1,54,362,141,BBX,NHT
BBX-KO-3,NHT-KO-12,35,256,176,BBX,NHT
BBX-KO-3,NHT-KO-124,73,146,396,BBX,NHT
BBX-KO-3,NHT-KO-135,73,455,478,BBX,NHT
BBX-KO-3,NHT-KO-39,49,256,429,BBX,NHT
BBX-KO-3,NHT-KO-23,49,363,163,BBX,NHT
BBX-KO-3,NHT-KO-153,54,493,398,BBX,NHT
BBX-KO-3,NHT-KO-24,46,32,116,BBX,NHT
BBX-KO-3,NHT-KO-3,63,474,229,BBX,NHT
BBX-KO-3,NHT-KO-36,55,245,204,BBX,NHT
BBX-KO-3,NHT-KO-154,31,26,262,BBX,NHT
BBX-KO-3,NHT-KO-31,38,144,168,BBX,NHT
BBX-KO-3,NHT-KO-150,74,280,375,BBX,NHT
BBX-KO-3,NHT-KO-33,69,271,275,BBX,NHT
BBX-KO-3,NHT-KO-139,59,294,185,BBX,NHT
BBX-KO-3,NHT-KO-42,43,70,187,BBX,NHT
BBX-KO-3,NHT-KO-142,54,132,155,BBX,NHT
BBX-KO-3,NHT-KO-140,72,176,405,BBX,NHT
BBX-KO-3,NHT-KO-136,74,416,417,BBX,NHT
BBX-KO-3,NHT-KO-28,31,347,313,BBX,NHT
BBX-KO-3,NHT-KO-29,43,37,201,BBX,NHT
BBX-KO-3,NHT-KO-21,62,418,665,BBX,NHT
BBX-KO-3,NHT-KO-126,60,23,165,BBX,NHT
BBX-KO-3,NHT-KO-133,98,211,288,BBX,NHT
BBX-KO-3,NHT-KO-30,121,273,400,BBX,NHT
BBX-KO-3,NHT-KO-13,78,479,521,BBX,NHT
BBX-KO-3,NHT-KO-7,34,147,309,BBX,NHT
BBX-KO-3,NHT-KO-129,38,618,758,BBX,NHT
BBX-KO-3,NHT-KO-37,42,160,96,BBX,NHT
BBX-KO-3,NHT-KO-131,45,383,139,BBX,NHT
BBX-KO-3,NHT-KO-32,66,193,239,BBX,NHT
BBX-KO-3,NHT-KO-27,58,438,451,BBX,NHT
BBX-KO-3,NHT-KO-147,30,46,233,BBX,NHT
BBX-KO-3,NHT-KO-144,74,564,512,BBX,NHT
BBX-KO-3,NHT-KO-10,51,321,229,BBX,NHT
BBX-KO-3,NHT-KO-155,79,192,262,BBX,NHT
BBX-KO-3,NHT-KO-145,26,172,255,BBX,NHT
BBX-KO-3,NHT-KO-6,46,155,465,BBX,NHT
BBX-KO-3,NHT-KO-2,42,320,282,BBX,NHT
BBX-KO-3,NHT-KO-127,32,67,245,BBX,NHT
BBX-KO-3,NHT-KO-141,30,18,102,BBX,NHT
BBX-KO-3,NHT-KO-11,23,631,238,BBX,NHT
BBX-KO-3,NHT-KO-22,64,395,556,BBX,NHT
BBX-KO-3,NHT-KO-122,15,168,289,BBX,NHT
BBX-KO-3,NHT-KO-125,42,235,335,BBX,NHT
BBX-KO-3,NHT-KO-17,41,459,424,BBX,NHT
BBX-KO-3,NHT-KO-123,37,209,234,BBX,NHT
BBX-KO-3,NHT-KO-146,15,54,9,BBX,NHT
BBX-KO-3,NHT-KO-130,68,439,380,BBX,NHT
BBX-KO-3,NHT-KO-138,42,234,154,BBX,NHT
BBX-KO-3,NHT-KO-143,37,121,87,BBX,NHT
BBX-KO-3,NHT-KO-134,83,327,317,BBX,NHT
BBX-KO-3,NHT-KO-14,102,300,257,BBX,NHT
BBX-KO-3,NHT-KO-121,52,702,613,BBX,NHT
BBX-KO-3,NHT-KO-40,89,1034,643,BBX,NHT
BBX-KO-3,NHT-KO-34,37,174,305,BBX,NHT
BBX-KO-3,NHT-KO-18,66,463,612,BBX,NHT
BBX-KO-3,NHT-KO-151,25,34,143,BBX,NHT
BBX-KO-3,NHT-KO-132,83,236,134,BBX,NHT
BBX-KO-3,NHT-KO-43,49,379,201,BBX,NHT
BBX-KO-3,NHT-KO-35,37,779,195,BBX,NHT
BBX-KO-3,NHT-KO-15,25,579,627,BBX,NHT
BBX-KO-3,TAOK1-KO-1,50,624,469,BBX,TAOK1
BBX-KO-3,TAOK1-KO-2,69,43,80,BBX,TAOK1
BBX-KO-3,TAOK1-KO-3,33,46,134,BBX,TAOK1
BBX-KO-3,TAOK1-KO-4,52,108,24,BBX,TAOK1
BBX-KO-3,TP53-KO-1,40,1599,1454,BBX,TP53
BBX-KO-3,TP53-KO-2,82,2504,1953,BBX,TP53
BBX-KO-3,TP53-KO-3,33,799,643,BBX,TP53
BBX-KO-3,TP53-KO-4,41,2077,1742,BBX,TP53
BBX-KO-3,XPO1-KO-1,44,102,8,BBX,XPO1
BBX-KO-3,XPO1-KO-2,63,1,0,BBX,XPO1
BBX-KO-3,XPO1-KO-3,57,17,45,BBX,XPO1
BBX-KO-3,XPO1-KO-4,36,0,14,BBX,XPO1
BBX-KO-3,XRN2-KO-1,57,0,0,BBX,XRN2
BBX-KO-3,XRN2-KO-2,25,19,7,BBX,XRN2
BBX-KO-3,XRN2-KO-3,55,82,130,BBX,XRN2
BBX-KO-3,XRN2-KO-4,50,406,626,BBX,XRN2
BBX-KO-4,AHR-KO-1,20,78,82,BBX,AHR
BBX-KO-4,AHR-KO-2,23,324,193,BBX,AHR
BBX-KO-4,AHR-KO-3,53,89,142,BBX,AHR
BBX-KO-4,AHR-KO-4,15,6,0,BBX,AHR
BBX-KO-4,ARNT-KO-1,14,64,28,BBX,ARNT
BBX-KO-4,ARNT-KO-2,32,18,82,BBX,ARNT
BBX-KO-4,ARNT-KO-3,18,223,57,BBX,ARNT
BBX-KO-4,ARNT-KO-4,21,14,16,BBX,ARNT
BBX-KO-4,BBX-KO-1,10,31,29,BBX,BBX
BBX-KO-4,BBX-KO-2,20,163,100,BBX,BBX
BBX-KO-4,BBX-KO-3,20,148,29,BBX,BBX
BBX-KO-4,BBX-KO-4,28,40,22,BBX,BBX
BBX-KO-4,C3orf17-KO-1,21,0,0,BBX,C3orf17
BBX-KO-4,C3orf17-KO-2,18,34,50,BBX,C3orf17
BBX-KO-4,C3orf17-KO-3,18,1,1,BBX,C3orf17
BBX-KO-4,C3orf17-KO-4,22,122,11,BBX,C3orf17
BBX-KO-4,CAND1-KO-1,37,0,35,BBX,CAND1
BBX-KO-4,CAND1-KO-2,32,3,1,BBX,CAND1
BBX-KO-4,CAND1-KO-3,15,192,30,BBX,CAND1
BBX-KO-4,CAND1-KO-4,55,1,10,BBX,CAND1
BBX-KO-4,CCT4-KO-1,24,1,29,BBX,CCT4
BBX-KO-4,CCT4-KO-2,21,1,0,BBX,CCT4
BBX-KO-4,CCT4-KO-3,17,0,0,BBX,CCT4
BBX-KO-4,CCT4-KO-4,30,6,5,BBX,CCT4
BBX-KO-4,DIMT1-KO-1,39,0,13,BBX,DIMT1
BBX-KO-4,DIMT1-KO-2,31,44,10,BBX,DIMT1
BBX-KO-4,DIMT1-KO-3,36,244,0,BBX,DIMT1
BBX-KO-4,DIMT1-KO-4,68,75,214,BBX,DIMT1
BBX-KO-4,EFTUD2-KO-1,27,0,0,BBX,EFTUD2
BBX-KO-4,EFTUD2-KO-2,36,1,17,BBX,EFTUD2
BBX-KO-4,EFTUD2-KO-3,26,15,17,BBX,EFTUD2
BBX-KO-4,EFTUD2-KO-4,20,0,0,BBX,EFTUD2
BBX-KO-4,EIF3B-KO-1,31,3,24,BBX,EIF3B
BBX-KO-4,EIF3B-KO-2,38,5,12,BBX,EIF3B
BBX-KO-4,EIF3B-KO-3,36,0,0,BBX,EIF3B
BBX-KO-4,EIF3B-KO-4,37,0,5,BBX,EIF3B
BBX-KO-4,FRYL-KO-1,20,28,181,BBX,FRYL
BBX-KO-4,FRYL-KO-2,27,152,66,BBX,FRYL
BBX-KO-4,FRYL-KO-3,29,78,97,BBX,FRYL
BBX-KO-4,FRYL-KO-4,31,55,0,BBX,FRYL
BBX-KO-4,IARS-KO-1,21,0,0,BBX,IARS
BBX-KO-4,IARS-KO-2,12,25,14,BBX,IARS
BBX-KO-4,IARS-KO-3,14,0,0,BBX,IARS
BBX-KO-4,IARS-KO-4,23,0,5,BBX,IARS
BBX-KO-4,KEAP1-KO-1,24,98,99,BBX,KEAP1
BBX-KO-4,KEAP1-KO-2,21,2,95,BBX,KEAP1
BBX-KO-4,KEAP1-KO-3,51,196,285,BBX,KEAP1
BBX-KO-4,KEAP1-KO-4,26,141,45,BBX,KEAP1
BBX-KO-4,KIRREL-KO-1,25,121,200,BBX,KIRREL
BBX-KO-4,KIRREL-KO-2,14,183,136,BBX,KIRREL
BBX-KO-4,KIRREL-KO-3,63,374,238,BBX,KIRREL
BBX-KO-4,KIRREL-KO-4,32,27,107,BBX,KIRREL
BBX-KO-4,NARS-KO-1,21,0,16,BBX,NARS
BBX-KO-4,NARS-KO-2,10,2,0,BBX,NARS
BBX-KO-4,NARS-KO-3,47,37,0,BBX,NARS
BBX-KO-4,NARS-KO-4,15,0,0,BBX,NARS
BBX-KO-4,NCL-KO-1,23,0,0,BBX,NCL
BBX-KO-4,NCL-KO-2,32,24,0,BBX,NCL
BBX-KO-4,NCL-KO-3,22,0,0,BBX,NCL
BBX-KO-4,NCL-KO-4,7,25,21,BBX,NCL
BBX-KO-4,NF2-KO-1,28,397,177,BBX,NF2
BBX-KO-4,NF2-KO-2,24,12,216,BBX,NF2
BBX-KO-4,NF2-KO-3,40,128,54,BBX,NF2
BBX-KO-4,NF2-KO-4,28,41,147,BBX,NF2
BBX-KO-4,NHT-KO-20,6,19,1,BBX,NHT
BBX-KO-4,NHT-KO-25,33,290,84,BBX,NHT
BBX-KO-4,NHT-KO-8,14,50,42,BBX,NHT
BBX-KO-4,NHT-KO-9,55,169,165,BBX,NHT
BBX-KO-4,NHT-KO-26,21,240,81,BBX,NHT
BBX-KO-4,NHT-KO-41,39,183,102,BBX,NHT
BBX-KO-4,NHT-KO-44,43,53,160,BBX,NHT
BBX-KO-4,NHT-KO-149,32,139,90,BBX,NHT
BBX-KO-4,NHT-KO-5,16,58,130,BBX,NHT
BBX-KO-4,NHT-KO-148,34,159,96,BBX,NHT
BBX-KO-4,NHT-KO-16,25,73,435,BBX,NHT
BBX-KO-4,NHT-KO-156,13,9,3,BBX,NHT
BBX-KO-4,NHT-KO-4,16,235,96,BBX,NHT
BBX-KO-4,NHT-KO-128,19,70,79,BBX,NHT
BBX-KO-4,NHT-KO-19,39,70,199,BBX,NHT
BBX-KO-4,NHT-KO-152,34,458,30,BBX,NHT
BBX-KO-4,NHT-KO-137,20,6,81,BBX,NHT
BBX-KO-4,NHT-KO-38,35,18,26,BBX,NHT
BBX-KO-4,NHT-KO-1,24,2,76,BBX,NHT
BBX-KO-4,NHT-KO-12,23,192,144,BBX,NHT
BBX-KO-4,NHT-KO-124,35,422,164,BBX,NHT
BBX-KO-4,NHT-KO-135,38,37,111,BBX,NHT
BBX-KO-4,NHT-KO-39,28,15,54,BBX,NHT
BBX-KO-4,NHT-KO-23,37,152,25,BBX,NHT
BBX-KO-4,NHT-KO-153,29,143,10,BBX,NHT
BBX-KO-4,NHT-KO-24,21,26,10,BBX,NHT
BBX-KO-4,NHT-KO-3,19,44,44,BBX,NHT
BBX-KO-4,NHT-KO-36,20,111,128,BBX,NHT
BBX-KO-4,NHT-KO-154,11,31,4,BBX,NHT
BBX-KO-4,NHT-KO-31,21,1,113,BBX,NHT
BBX-KO-4,NHT-KO-150,47,248,49,BBX,NHT
BBX-KO-4,NHT-KO-33,32,126,115,BBX,NHT
BBX-KO-4,NHT-KO-139,22,105,2,BBX,NHT
BBX-KO-4,NHT-KO-42,21,36,97,BBX,NHT
BBX-KO-4,NHT-KO-142,28,29,158,BBX,NHT
BBX-KO-4,NHT-KO-140,42,105,160,BBX,NHT
BBX-KO-4,NHT-KO-136,35,319,98,BBX,NHT
BBX-KO-4,NHT-KO-28,15,256,177,BBX,NHT
BBX-KO-4,NHT-KO-29,37,185,123,BBX,NHT
BBX-KO-4,NHT-KO-21,41,69,102,BBX,NHT
BBX-KO-4,NHT-KO-126,39,9,212,BBX,NHT
BBX-KO-4,NHT-KO-133,41,48,78,BBX,NHT
BBX-KO-4,NHT-KO-30,65,712,736,BBX,NHT
BBX-KO-4,NHT-KO-13,55,45,50,BBX,NHT
BBX-KO-4,NHT-KO-7,15,94,38,BBX,NHT
BBX-KO-4,NHT-KO-129,20,23,67,BBX,NHT
BBX-KO-4,NHT-KO-37,14,205,58,BBX,NHT
BBX-KO-4,NHT-KO-131,21,76,42,BBX,NHT
BBX-KO-4,NHT-KO-32,42,85,10,BBX,NHT
BBX-KO-4,NHT-KO-27,25,508,124,BBX,NHT
BBX-KO-4,NHT-KO-147,21,19,56,BBX,NHT
BBX-KO-4,NHT-KO-144,32,28,34,BBX,NHT
BBX-KO-4,NHT-KO-10,30,6,65,BBX,NHT
BBX-KO-4,NHT-KO-155,31,64,124,BBX,NHT
BBX-KO-4,NHT-KO-145,11,0,153,BBX,NHT
BBX-KO-4,NHT-KO-6,35,174,236,BBX,NHT
BBX-KO-4,NHT-KO-2,25,133,252,BBX,NHT
BBX-KO-4,NHT-KO-127,23,30,32,BBX,NHT
BBX-KO-4,NHT-KO-141,12,36,45,BBX,NHT
BBX-KO-4,NHT-KO-11,15,5,43,BBX,NHT
BBX-KO-4,NHT-KO-22,20,84,115,BBX,NHT
BBX-KO-4,NHT-KO-122,8,0,2,BBX,NHT
BBX-KO-4,NHT-KO-125,21,7,9,BBX,NHT
BBX-KO-4,NHT-KO-17,22,49,176,BBX,NHT
BBX-KO-4,NHT-KO-123,21,81,233,BBX,NHT
BBX-KO-4,NHT-KO-146,7,48,17,BBX,NHT
BBX-KO-4,NHT-KO-130,29,308,222,BBX,NHT
BBX-KO-4,NHT-KO-138,19,233,94,BBX,NHT
BBX-KO-4,NHT-KO-143,25,14,58,BBX,NHT
BBX-KO-4,NHT-KO-134,51,353,308,BBX,NHT
BBX-KO-4,NHT-KO-14,57,71,51,BBX,NHT
BBX-KO-4,NHT-KO-121,27,291,570,BBX,NHT
BBX-KO-4,NHT-KO-40,46,166,178,BBX,NHT
BBX-KO-4,NHT-KO-34,21,4,7,BBX,NHT
BBX-KO-4,NHT-KO-18,32,77,170,BBX,NHT
BBX-KO-4,NHT-KO-151,15,185,111,BBX,NHT
BBX-KO-4,NHT-KO-132,43,74,123,BBX,NHT
BBX-KO-4,NHT-KO-43,32,1,7,BBX,NHT
BBX-KO-4,NHT-KO-35,16,4,2,BBX,NHT
BBX-KO-4,NHT-KO-15,13,55,191,BBX,NHT
BBX-KO-4,TAOK1-KO-1,40,329,66,BBX,TAOK1
BBX-KO-4,TAOK1-KO-2,51,186,32,BBX,TAOK1
BBX-KO-4,TAOK1-KO-3,13,127,127,BBX,TAOK1
BBX-KO-4,TAOK1-KO-4,23,0,17,BBX,TAOK1
BBX-KO-4,TP53-KO-1,23,1238,1402,BBX,TP53
BBX-KO-4,TP53-KO-2,37,748,527,BBX,TP53
BBX-KO-4,TP53-KO-3,21,875,628,BBX,TP53
BBX-KO-4,TP53-KO-4,29,622,460,BBX,TP53
BBX-KO-4,XPO1-KO-1,29,0,0,BBX,XPO1
BBX-KO-4,XPO1-KO-2,24,0,0,BBX,XPO1
BBX-KO-4,XPO1-KO-3,26,0,1,BBX,XPO1
BBX-KO-4,XPO1-KO-4,22,0,0,BBX,XPO1
BBX-KO-4,XRN2-KO-1,27,0,12,BBX,XRN2
BBX-KO-4,XRN2-KO-2,19,0,11,BBX,XRN2
BBX-KO-4,XRN2-KO-3,26,0,0,BBX,XRN2
BBX-KO-4,XRN2-KO-4,25,0,38,BBX,XRN2
C3orf17-KO-1,AHR-KO-1,77,2,45,C3orf17,AHR
C3orf17-KO-1,AHR-KO-2,65,62,1,C3orf17,AHR
C3orf17-KO-1,AHR-KO-3,88,291,209,C3orf17,AHR
C3orf17-KO-1,AHR-KO-4,39,1,5,C3orf17,AHR
C3orf17-KO-1,ARNT-KO-1,59,11,19,C3orf17,ARNT
C3orf17-KO-1,ARNT-KO-2,58,0,25,C3orf17,ARNT
C3orf17-KO-1,ARNT-KO-3,51,14,28,C3orf17,ARNT
C3orf17-KO-1,ARNT-KO-4,44,0,0,C3orf17,ARNT
C3orf17-KO-1,BBX-KO-1,26,0,0,C3orf17,BBX
C3orf17-KO-1,BBX-KO-2,45,0,7,C3orf17,BBX
C3orf17-KO-1,BBX-KO-3,40,18,21,C3orf17,BBX
C3orf17-KO-1,BBX-KO-4,52,73,2,C3orf17,BBX
C3orf17-KO-1,C3orf17-KO-1,68,10,7,C3orf17,C3orf17
C3orf17-KO-1,C3orf17-KO-2,54,0,50,C3orf17,C3orf17
C3orf17-KO-1,C3orf17-KO-3,50,14,0,C3orf17,C3orf17
C3orf17-KO-1,C3orf17-KO-4,45,181,11,C3orf17,C3orf17
C3orf17-KO-1,CAND1-KO-1,62,1,15,C3orf17,CAND1
C3orf17-KO-1,CAND1-KO-2,55,7,0,C3orf17,CAND1
C3orf17-KO-1,CAND1-KO-3,56,15,45,C3orf17,CAND1
C3orf17-KO-1,CAND1-KO-4,112,0,11,C3orf17,CAND1
C3orf17-KO-1,CCT4-KO-1,71,0,9,C3orf17,CCT4
C3orf17-KO-1,CCT4-KO-2,35,0,0,C3orf17,CCT4
C3orf17-KO-1,CCT4-KO-3,41,2,0,C3orf17,CCT4
C3orf17-KO-1,CCT4-KO-4,91,32,5,C3orf17,CCT4
C3orf17-KO-1,DIMT1-KO-1,52,1,24,C3orf17,DIMT1
C3orf17-KO-1,DIMT1-KO-2,75,2,1,C3orf17,DIMT1
C3orf17-KO-1,DIMT1-KO-3,72,4,0,C3orf17,DIMT1
C3orf17-KO-1,DIMT1-KO-4,156,2,1,C3orf17,DIMT1
C3orf17-KO-1,EFTUD2-KO-1,65,19,31,C3orf17,EFTUD2
C3orf17-KO-1,EFTUD2-KO-2,89,0,2,C3orf17,EFTUD2
C3orf17-KO-1,EFTUD2-KO-3,75,2,35,C3orf17,EFTUD2
C3orf17-KO-1,EFTUD2-KO-4,52,2,19,C3orf17,EFTUD2
C3orf17-KO-1,EIF3B-KO-1,105,0,0,C3orf17,EIF3B
C3orf17-KO-1,EIF3B-KO-2,101,0,0,C3orf17,EIF3B
C3orf17-KO-1,EIF3B-KO-3,58,0,35,C3orf17,EIF3B
C3orf17-KO-1,EIF3B-KO-4,60,126,1,C3orf17,EIF3B
C3orf17-KO-1,FRYL-KO-1,60,197,0,C3orf17,FRYL
C3orf17-KO-1,FRYL-KO-2,61,11,22,C3orf17,FRYL
C3orf17-KO-1,FRYL-KO-3,62,1,3,C3orf17,FRYL
C3orf17-KO-1,FRYL-KO-4,58,6,97,C3orf17,FRYL
C3orf17-KO-1,IARS-KO-1,47,15,0,C3orf17,IARS
C3orf17-KO-1,IARS-KO-2,61,0,0,C3orf17,IARS
C3orf17-KO-1,IARS-KO-3,33,0,25,C3orf17,IARS
C3orf17-KO-1,IARS-KO-4,45,0,12,C3orf17,IARS
C3orf17-KO-1,KEAP1-KO-1,38,1,76,C3orf17,KEAP1
C3orf17-KO-1,KEAP1-KO-2,36,7,8,C3orf17,KEAP1
C3orf17-KO-1,KEAP1-KO-3,95,138,41,C3orf17,KEAP1
C3orf17-KO-1,KEAP1-KO-4,64,2,9,C3orf17,KEAP1
C3orf17-KO-1,KIRREL-KO-1,70,144,72,C3orf17,KIRREL
C3orf17-KO-1,KIRREL-KO-2,48,4,4,C3orf17,KIRREL
C3orf17-KO-1,KIRREL-KO-3,148,48,82,C3orf17,KIRREL
C3orf17-KO-1,KIRREL-KO-4,91,11,44,C3orf17,KIRREL
C3orf17-KO-1,NARS-KO-1,77,23,37,C3orf17,NARS
C3orf17-KO-1,NARS-KO-2,48,0,0,C3orf17,NARS
C3orf17-KO-1,NARS-KO-3,98,110,0,C3orf17,NARS
C3orf17-KO-1,NARS-KO-4,42,1,0,C3orf17,NARS
C3orf17-KO-1,NCL-KO-1,51,0,0,C3orf17,NCL
C3orf17-KO-1,NCL-KO-2,70,0,31,C3orf17,NCL
C3orf17-KO-1,NCL-KO-3,47,48,0,C3orf17,NCL
C3orf17-KO-1,NCL-KO-4,39,0,0,C3orf17,NCL
C3orf17-KO-1,NF2-KO-1,39,253,8,C3orf17,NF2
C3orf17-KO-1,NF2-KO-2,53,16,12,C3orf17,NF2
C3orf17-KO-1,NF2-KO-3,76,22,232,C3orf17,NF2
C3orf17-KO-1,NF2-KO-4,68,5,0,C3orf17,NF2
C3orf17-KO-1,NHT-KO-20,17,8,4,C3orf17,NHT
C3orf17-KO-1,NHT-KO-25,75,31,36,C3orf17,NHT
C3orf17-KO-1,NHT-KO-8,20,0,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-9,112,227,73,C3orf17,NHT
C3orf17-KO-1,NHT-KO-26,68,0,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-41,127,84,12,C3orf17,NHT
C3orf17-KO-1,NHT-KO-44,128,68,2,C3orf17,NHT
C3orf17-KO-1,NHT-KO-149,104,19,24,C3orf17,NHT
C3orf17-KO-1,NHT-KO-5,43,48,24,C3orf17,NHT
C3orf17-KO-1,NHT-KO-148,104,2,49,C3orf17,NHT
C3orf17-KO-1,NHT-KO-16,83,26,52,C3orf17,NHT
C3orf17-KO-1,NHT-KO-156,35,0,41,C3orf17,NHT
C3orf17-KO-1,NHT-KO-4,50,4,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-128,51,1,2,C3orf17,NHT
C3orf17-KO-1,NHT-KO-19,87,0,26,C3orf17,NHT
C3orf17-KO-1,NHT-KO-152,89,3,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-137,57,91,1,C3orf17,NHT
C3orf17-KO-1,NHT-KO-38,85,34,26,C3orf17,NHT
C3orf17-KO-1,NHT-KO-1,39,48,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-12,44,8,10,C3orf17,NHT
C3orf17-KO-1,NHT-KO-124,88,56,27,C3orf17,NHT
C3orf17-KO-1,NHT-KO-135,89,4,8,C3orf17,NHT
C3orf17-KO-1,NHT-KO-39,52,13,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-23,60,24,49,C3orf17,NHT
C3orf17-KO-1,NHT-KO-153,64,2,15,C3orf17,NHT
C3orf17-KO-1,NHT-KO-24,52,19,11,C3orf17,NHT
C3orf17-KO-1,NHT-KO-3,95,26,169,C3orf17,NHT
C3orf17-KO-1,NHT-KO-36,38,10,15,C3orf17,NHT
C3orf17-KO-1,NHT-KO-154,47,120,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-31,45,1,3,C3orf17,NHT
C3orf17-KO-1,NHT-KO-150,101,25,2,C3orf17,NHT
C3orf17-KO-1,NHT-KO-33,88,93,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-139,72,22,1,C3orf17,NHT
C3orf17-KO-1,NHT-KO-42,53,1,15,C3orf17,NHT
C3orf17-KO-1,NHT-KO-142,92,1,49,C3orf17,NHT
C3orf17-KO-1,NHT-KO-140,107,20,3,C3orf17,NHT
C3orf17-KO-1,NHT-KO-136,103,26,49,C3orf17,NHT
C3orf17-KO-1,NHT-KO-28,39,0,25,C3orf17,NHT
C3orf17-KO-1,NHT-KO-29,57,38,71,C3orf17,NHT
C3orf17-KO-1,NHT-KO-21,82,31,7,C3orf17,NHT
C3orf17-KO-1,NHT-KO-126,56,0,0,C3orf17,NHT
C3orf17-KO-1,NHT-KO-133,116,292,174,C3orf17,NHT
C3orf17-KO-1,NHT-KO-30,148,0,3,C3orf17,NHT
C3orf17-KO-1,NHT-KO-13,87,16,102,C3orf17,NHT
C3orf17-KO-1,NHT-KO-7,36,1,1,C3orf17,NHT
C3orf17-KO-1,NHT-KO-129,64,210,28,C3orf17,NHT
C3orf17-KO-1,NHT-KO-37,56,14,5,C3orf17,NHT
C3orf17-KO-1,NHT-KO-131,62,0,1,C3orf17,NHT
C3orf17-KO-1,NHT-KO-32,69,32,22,C3orf17,NHT
